,age,title,sum,count
506,10,Grosse Pointe Blank (1997),40,11
1114,10,Tommy Boy (1995),40,11
1205,10,Young Frankenstein (1974),40,10
44,10,101 Dalmatians (1996),39,11
86,10,"American President, The (1995)",39,10
153,10,Bed of Roses (1996),39,11
339,10,Desperate Measures (1998),39,12
848,10,"Phantom, The (1996)",39,14
925,10,Robin Hood: Prince of Thieves (1991),39,11
1009,10,Space Jam (1996),39,13
1172,10,"Wedding Singer, The (1998)",39,10
180,10,Black Sheep (1996),38,15
700,10,Mallrats (1995),38,10
814,10,Old Yeller (1957),38,11
954,10,Secrets & Lies (1996),38,8
265,10,Citizen Kane (1941),37,8
390,10,Everyone Says I Love You (1996),37,13
612,10,Jungle2Jungle (1997),37,16
757,10,Mother (1996),37,12
898,10,Rear Window (1954),37,8
1042,10,"Sting, The (1973)",37,9
1177,10,What's Eating Gilbert Grape (1993),37,11
113,10,"Arrival, The (1996)",36,12
328,10,Dead Poets Society (1989),36,10
467,10,Gattaca (1997),36,9
543,10,Homeward Bound: The Incredible Journey (1993),36,10
591,10,Jack (1996),36,12
714,10,Marvin's Room (1996),36,9
733,10,Michael (1996),36,10
988,10,Sleepers (1996),36,13
1029,10,Star Trek VI: The Undiscovered Country (1991),36,11
139,10,Basic Instinct (1992),35,11
368,10,Dumb & Dumber (1994),35,9
377,10,Emma (1996),35,10
427,10,First Knight (1995),35,11
487,10,GoldenEye (1995),35,11
489,10,Gone with the Wind (1939),35,8
531,10,Hercules (1997),35,9
854,10,Picture Perfect (1997),35,11
1140,10,U Turn (1997),35,11
1156,10,Vertigo (1958),35,8
146,10,Bean (1997),34,13
181,10,Blade Runner (1982),34,10
293,10,Copycat (1995),34,10
545,10,Hoop Dreams (1994),34,8
718,10,"Mask, The (1994)",34,10
753,10,Monty Python's Life of Brian (1979),34,10
940,10,Sabrina (1995),34,9
970,10,Shallow Grave (1994),34,9
1027,10,Star Trek IV: The Voyage Home (1986),34,11
128,10,Bad Boys (1995),33,9
429,10,"Fish Called Wanda, A (1988)",33,9
464,10,Gandhi (1982),33,8
593,10,"Jackal, The (1997)",33,10
772,10,Murder at 1600 (1997),33,11
799,10,"Nightmare on Elm Street, A (1984)",33,9
889,10,Raging Bull (1980),33,7
1155,10,Vegas Vacation (1997),33,11
55,10,Absolute Power (1997),32,9
80,10,Alien: Resurrection (1997),32,10
270,10,"City of Lost Children, The (1995)",32,7
275,10,Cliffhanger (1993),32,11
290,10,Cool Runnings (1993),32,9
451,10,French Kiss (1995),32,9
524,10,Heathers (1989),32,8
575,10,In the Company of Men (1997),32,9
777,10,My Fair Lady (1964),32,9
807,10,North by Northwest (1959),32,7
829,10,Outbreak (1995),32,9
844,10,"Perfect World, A (1993)",32,7
952,10,"Secret Garden, The (1993)",32,8
983,10,Singin' in the Rain (1952),32,7
1148,10,Unforgiven (1992),32,8
57,10,Ace Ventura: Pet Detective (1994),31,10
194,10,Body Snatchers (1993),31,9
208,10,Bram Stoker's Dracula (1992),31,9
376,10,"Edge, The (1997)",31,9
669,10,Little Women (1994),31,9
785,10,Naked Gun 33 1/3: The Final Insult (1994),31,11
887,10,Quiz Show (1994),31,9
1142,10,Ulee's Gold (1997),31,9
46,10,187 (1997),30,9
231,10,Candyman (1992),30,9
325,10,Dazed and Confused (1993),30,7
354,10,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),30,10
415,10,Fear (1996),30,11
635,10,Kolya (1996),30,8
1035,10,Stargate (1994),30,10
1058,10,Supercop (1992),30,8
1069,10,Tales From the Crypt Presents: Demon Knight (1995),30,8
1195,10,Winnie the Pooh and the Blustery Day (1968),30,8
162,10,Benny & Joon (1993),29,7
349,10,Dirty Dancing (1987),29,8
373,10,Ed Wood (1994),29,7
384,10,Escape from L.A. (1996),29,12
421,10,Fierce Creatures (1997),29,9
534,10,High School High (1996),29,11
611,10,"Jungle Book, The (1994)",29,7
779,10,My Fellow Americans (1996),29,10
853,10,"Piano, The (1993)",29,7
866,10,Powder (1995),29,8
59,10,Addams Family Values (1993),28,9
93,10,Anastasia (1997),28,9
426,10,First Kid (1996),28,9
737,10,Mighty Aphrodite (1995),28,8
800,10,Nikita (La Femme Nikita) (1990),28,7
896,10,Real Genius (1985),28,8
1165,10,"Walk in the Clouds, A (1995)",28,8
1171,10,Waterworld (1995),28,9
1206,10,Young Guns (1988),28,8
47,10,2 Days in the Valley (1996),27,9
144,10,Batman Forever (1995),27,11
175,10,Billy Madison (1995),27,8
286,10,Congo (1995),27,9
298,10,Crash (1996),27,9
360,10,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),27,6
587,10,It Could Happen to You (1994),27,7
644,10,"Last Supper, The (1995)",27,6
902,10,"Ref, The (1994)",27,8
937,10,Rudy (1993),27,9
942,10,"Santa Clause, The (1994)",27,9
1064,10,Swingers (1996),27,7
1086,10,Things to Do in Denver when You're Dead (1995),27,7
1087,10,Thinner (1996),27,9
1157,10,"Very Brady Sequel, A (1996)",27,11
1159,10,Virtuosity (1995),27,8
161,10,Ben-Hur (1959),26,6
446,10,"Fox and the Hound, The (1981)",26,7
495,10,"Graduate, The (1967)",26,6
548,10,Hot Shots! Part Deux (1993),26,8
648,10,"Lawnmower Man, The (1992)",26,10
743,10,Miracle on 34th Street (1994),26,7
773,10,Murder in the First (1995),26,8
948,10,Screamers (1995),26,8
953,10,"Secret of Roan Inish, The (1994)",26,7
1053,10,Sudden Death (1995),26,10
79,10,Alien 3 (1992),25,6
96,10,Angels in the Outfield (1994),25,8
154,10,Bedknobs and Broomsticks (1971),25,7
213,10,Breakfast at Tiffany's (1961),25,6
225,10,Butch Cassidy and the Sundance Kid (1969),25,6
238,10,Carrie (1976),25,8
260,10,"Christmas Carol, A (1938)",25,7
304,10,"Crucible, The (1996)",25,8
353,10,Don Juan DeMarco (1995),25,7
557,10,"Hudsucker Proxy, The (1994)",25,7
764,10,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",25,6
771,10,Muppet Treasure Island (1996),25,9
802,10,Nine Months (1995),25,8
280,10,Cold Comfort Farm (1995),24,6
317,10,Dangerous Minds (1995),24,7
322,10,Daylight (1996),24,10
450,10,Freeway (1996),24,7
454,10,Fried Green Tomatoes (1991),24,7
544,10,Hoodlum (1997),24,9
599,10,Jaws 2 (1978),24,9
643,10,Last Man Standing (1996),24,8
835,10,"Parent Trap, The (1961)",24,7
1151,10,Up Close and Personal (1996),24,7
1176,10,Wes Craven's New Nightmare (1994),24,7
1202,10,"Wrong Trousers, The (1993)",24,6
1207,10,Young Guns II (1990),24,7
173,10,Big Night (1996),23,6
278,10,"Close Shave, A (1995)",23,5
397,10,Extreme Measures (1996),23,8
398,10,Eye for an Eye (1996),23,8
482,10,"Glimmer Man, The (1996)",23,9
491,10,"Good, The Bad and The Ugly, The (1966)",23,5
503,10,"Great White Hype, The (1996)",23,7
525,10,Heavenly Creatures (1994),23,6
536,10,Highlander (1986),23,7
567,10,I.Q. (1994),23,7
615,10,"Juror, The (1996)",23,8
629,10,Killing Zoe (1994),23,6
706,10,"Manchurian Candidate, The (1962)",23,5
740,10,Milk Money (1994),23,9
755,10,Mortal Kombat (1995),23,7
858,10,Platoon (1986),23,6
924,10,Robin Hood: Men in Tights (1993),23,7
963,10,Sgt. Bilko (1996),23,7
1200,10,Wolf (1994),23,7
189,10,Blues Brothers 2000 (1998),22,9
206,10,"Brady Bunch Movie, The (1995)",22,8
259,10,Chinatown (1974),22,5
352,10,Dolores Claiborne (1994),22,7
410,10,"Fast, Cheap & Out of Control (1997)",22,7
435,10,Flubber (1997),22,9
586,10,"Island of Dr. Moreau, The (1996)",22,8
626,10,Kids in the Hall: Brain Candy (1996),22,7
654,10,Legends of the Fall (1994),22,5
704,10,"Man Without a Face, The (1993)",22,7
804,10,Nixon (1995),22,8
973,10,She's the One (1996),22,7
1039,10,Stealing Beauty (1996),22,7
1043,10,Strange Days (1995),22,7
58,10,Ace Ventura: When Nature Calls (1995),21,7
251,10,Chain Reaction (1996),21,9
268,10,City Slickers II: The Legend of Curly's Gold (1994),21,8
284,10,Conan the Barbarian (1981),21,8
307,10,"Crying Game, The (1992)",21,5
333,10,Deconstructing Harry (1997),21,6
387,10,Eve's Bayou (1997),21,6
412,10,Father of the Bride (1950),21,6
493,10,"Goofy Movie, A (1995)",21,6
656,10,"Life Less Ordinary, A (1997)",21,6
823,10,Only You (1994),21,6
847,10,Pete's Dragon (1977),21,6
864,10,"Postino, Il (1994)",21,5
972,10,She's So Lovely (1997),21,6
997,10,Smoke (1995),21,5
1126,10,Trees Lounge (1996),21,6
168,10,Beverly Hills Ninja (1997),20,7
323,10,Days of Thunder (1990),20,7
404,10,"Family Thing, A (1996)",20,6
434,10,Flirting With Disaster (1996),20,5
441,10,Forget Paris (1995),20,7
553,10,Houseguest (1994),20,7
659,10,Like Water For Chocolate (Como agua para chocolate) (1992),20,6
691,10,Mad City (1997),20,6
702,10,"Man Who Knew Too Little, The (1997)",20,9
717,10,Mary Shelley's Frankenstein (1994),20,7
762,10,Mr. Smith Goes to Washington (1939),20,5
788,10,Nell (1994),20,6
904,10,"Relic, The (1997)",20,6
934,10,Rosencrantz and Guildenstern Are Dead (1990),20,6
1046,10,Strictly Ballroom (1992),20,5
1110,10,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",20,7
1198,10,With Honors (1994),20,6
71,10,Airheads (1994),19,7
100,10,Annie Hall (1977),19,4
471,10,Get on the Bus (1996),19,4
879,10,"Prophecy, The (1995)",19,5
900,10,Red Corner (1997),19,6
906,10,Renaissance Man (1994),19,5
1052,10,"Substitute, The (1996)",19,6
1096,10,"Three Musketeers, The (1993)",19,6
51,10,"39 Steps, The (1935)",18,4
140,10,"Basketball Diaries, The (1995)",18,6
142,10,Batman & Robin (1997),18,8
176,10,Bio-Dome (1996),18,7
191,10,Bob Roberts (1992),18,4
196,10,Bonnie and Clyde (1967),18,4
201,10,Bottle Rocket (1996),18,5
207,10,Braindead (1992),18,4
243,10,Casper (1995),18,5
266,10,Citizen Ruth (1996),18,5
285,10,Coneheads (1993),18,6
405,10,"Fan, The (1996)",18,7
501,10,Great Expectations (1998),18,5
554,10,How to Be a Player (1997),18,6
555,10,How to Make an American Quilt (1995),18,6
573,10,In the Army Now (1994),18,7
577,10,In the Mouth of Madness (1995),18,5
641,10,Last Action Hero (1993),18,7
897,10,Reality Bites (1994),18,5
901,10,Red Rock West (1992),18,4
905,10,"Remains of the Day, The (1993)",18,5
1004,10,Some Like It Hot (1959),18,4
1013,10,Species (1995),18,7
1016,10,Speed 2: Cruise Control (1997),18,8
1070,10,Tales from the Crypt Presents: Bordello of Blood (1996),18,6
60,10,Addicted to Love (1997),17,5
72,10,Akira (1988),17,4
114,10,Arsenic and Old Lace (1944),17,4
118,10,"Associate, The (1996)",17,6
214,10,Breaking the Waves (1996),17,4
220,10,"Bronx Tale, A (1993)",17,4
305,10,Crumb (1994),17,4
385,10,Escape from New York (1981),17,5
440,10,For Richer or Poorer (1997),17,7
496,10,"Grand Day Out, A (1992)",17,4
701,10,"Maltese Falcon, The (1941)",17,4
742,10,Mimic (1997),17,7
748,10,Moll Flanders (1996),17,4
774,10,Muriel's Wedding (1994),17,4
815,10,Oliver & Company (1988),17,4
827,10,Othello (1995),17,5
882,10,Pump Up the Volume (1990),17,4
885,10,"Quick and the Dead, The (1995)",17,5
918,10,"Right Stuff, The (1983)",17,4
965,10,"Shadow, The (1994)",17,5
966,10,Shadowlands (1993),17,4
1006,10,Son in Law (1993),17,7
1041,10,Stephen King's The Langoliers (1995),17,5
1107,10,To Die For (1995),17,5
62,10,"Adventures of Priscilla, Queen of the Desert, The (1994)",16,5
92,10,Anaconda (1997),16,8
141,10,Basquiat (1996),16,4
148,10,"Beautician and the Beast, The (1997)",16,8
200,10,Booty Call (1997),16,7
264,10,Circle of Friends (1995),16,5
294,10,"Corrina, Corrina (1994)",16,5
319,10,Dark City (1998),16,5
365,10,Drop Zone (1994),16,6
403,10,Fallen (1998),16,6
423,10,Fire Down Below (1997),16,5
519,10,Harriet the Spy (1996),16,6
572,10,In Love and War (1996),16,4
636,10,Kull the Conqueror (1997),16,9
670,10,Live Nude Girls (1995),16,5
684,10,Love Jones (1997),16,5
731,10,Metro (1997),16,5
769,10,Mulholland Falls (1996),16,6
833,10,"Paper, The (1994)",16,5
865,10,"Postman, The (1997)",16,7
927,10,Rocket Man (1997),16,8
964,10,Shadow Conspiracy (1997),16,5
1007,10,Soul Food (1997),16,6
1020,10,"Spitfire Grill, The (1996)",16,4
1108,10,To Gillian on Her 37th Birthday (1996),16,5
68,10,Air Bud (1997),15,7
87,10,"American Werewolf in London, An (1981)",15,4
90,10,"Amityville Horror, The (1979)",15,5
116,10,Assassins (1995),15,5
221,10,"Brothers McMullen, The (1995)",15,4
233,10,Cape Fear (1962),15,5
267,10,City Hall (1996),15,4
301,10,"Crossing Guard, The (1995)",15,4
408,10,Farewell My Concubine (1993),15,3
430,10,Fled (1996),15,6
581,10,Indian Summer (1996),15,5
613,10,Junior (1994),15,5
618,10,Kalifornia (1993),15,4
677,10,Lord of Illusions (1995),15,5
720,10,"MatchMaker, The (1997)",15,5
750,10,Money Train (1995),15,6
780,10,My Left Foot (1989),15,4
810,10,Now and Then (1995),15,5
834,10,Paradise Lost: The Child Murders at Robin Hood Hills (1996),15,3
859,10,Playing God (1997),15,6
862,10,Pollyanna (1960),15,5
877,10,"Program, The (1993)",15,5
913,10,"Return of the Pink Panther, The (1974)",15,4
979,10,Short Cuts (1993),15,4
1065,10,Swiss Family Robinson (1960),15,4
1173,10,Weekend at Bernie's (1989),15,7
65,10,"African Queen, The (1951)",14,3
99,10,Anne Frank Remembered (1995),14,3
111,10,"Aristocats, The (1970)",14,3
174,10,"Big Sleep, The (1946)",14,3
216,10,"Bridge on the River Kwai, The (1957)",14,3
535,10,Higher Learning (1995),14,4
566,10,I'm Not Rappaport (1996),14,4
579,10,Incognito (1997),14,4
597,10,Jane Eyre (1996),14,3
609,10,Judgment Night (1993),14,5
624,10,"Kid in King Arthur's Court, A (1995)",14,4
666,10,"Little Princess, A (1995)",14,5
697,10,"Magnificent Seven, The (1954)",14,3
729,10,Menace II Society (1993),14,4
744,10,"Mirror Has Two Faces, The (1996)",14,3
794,10,Nick of Time (1995),14,4
816,10,"Omen, The (1976)",14,4
819,10,Once Upon a Time... When We Were Colored (1995),14,3
824,10,Operation Dumbo Drop (1995),14,5
867,10,"Preacher's Wife, The (1996)",14,5
969,10,Shall We Dance? (1996),14,3
995,10,"Smile Like Yours, A (1997)",14,4
1018,10,Sphere (1998),14,4
1045,10,"Streetcar Named Desire, A (1951)",14,4
1093,10,Three Colors: Blue (1993),14,3
1168,10,"War, The (1994)",14,5
48,10,"20,000 Leagues Under the Sea (1954)",13,4
67,10,"Age of Innocence, The (1993)",13,3
185,10,Blown Away (1994),13,4
261,10,Chungking Express (1994),13,3
310,10,Cutthroat Island (1995),13,5
313,10,D3: The Mighty Ducks (1996),13,4
321,10,"Day the Earth Stood Still, The (1951)",13,3
331,10,Death and the Maiden (1994),13,3
340,10,Devil in a Blue Dress (1995),13,4
359,10,Down by Law (1986),13,3
364,10,Drop Dead Fred (1991),13,5
388,10,"Evening Star, The (1996)",13,3
453,10,Friday (1995),13,4
564,10,I Shot Andy Warhol (1996),13,3
605,10,Joe's Apartment (1996),13,6
637,10,Kundun (1997),13,4
676,10,Looking for Richard (1996),13,3
724,10,McHale's Navy (1997),13,6
781,10,My Life as a Dog (Mitt liv som hund) (1985),13,3
860,10,Pocahontas (1995),13,5
958,10,Serial Mom (1994),13,5
962,10,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",13,3
1057,10,Super Mario Bros. (1993),13,6
1059,10,Surviving the Game (1994),13,5
1077,10,Terminal Velocity (1994),13,5
1080,10,That Darn Cat! (1997),13,6
1090,10,This Is Spinal Tap (1984),13,4
1094,10,Three Colors: Red (1994),13,4
1129,10,"Trigger Effect, The (1996)",13,4
1180,10,When We Were Kings (1996),13,3
1203,10,Wyatt Earp (1994),13,5
155,10,Before Sunrise (1995),12,4
165,10,Better Off Dead... (1985),12,3
188,10,Blue in the Face (1995),12,4
235,10,Career Girls (1997),12,3
248,10,Celtic Pride (1996),12,5
303,10,"Crow: City of Angels, The (1996)",12,6
335,10,"Deer Hunter, The (1978)",12,3
336,10,Delicatessen (1991),12,3
432,10,"Flintstones, The (1994)",12,4
510,10,Hackers (1995),12,4
518,10,Harold and Maude (1971),12,3
541,10,Home for the Holidays (1995),12,4
606,10,Johnny Mnemonic (1995),12,4
698,10,Major Payne (1994),12,4
716,10,Mary Reilly (1996),12,3
910,10,Restoration (1995),12,3
919,10,Rising Sun (1993),12,5
922,10,Rob Roy (1995),12,4
945,10,"Scout, The (1994)",12,4
986,10,"Sixth Man, The (1997)",12,4
1127,10,Trial and Error (1997),12,5
1137,10,Twisted (1996),12,3
1145,10,Under Siege 2: Dark Territory (1995),12,5
1147,10,Unforgettable (1996),12,4
1158,10,Village of the Damned (1995),12,4
1194,10,"Wings of the Dove, The (1997)",12,3
1208,10,"Young Poisoner's Handbook, The (1995)",12,3
63,10,"Adventures of Robin Hood, The (1938)",11,4
74,10,Aladdin and the King of Thieves (1996),11,4
107,10,"Apostle, The (1997)",11,3
133,10,Balto (1995),11,3
136,10,Barb Wire (1996),11,6
198,10,Boomerang (1992),11,4
218,10,Bringing Up Baby (1938),11,3
223,10,Bullets Over Broadway (1994),11,3
309,10,"Cure, The (1995)",11,3
343,10,Diabolique (1996),11,4
375,10,Eddie (1996),11,5
414,10,Fathers' Day (1997),11,5
447,10,Free Willy (1993),11,4
529,10,Henry V (1989),11,3
570,10,Immortal Beloved (1994),11,3
582,10,"Indian in the Cupboard, The (1995)",11,4
683,10,"Love Bug, The (1969)",11,4
734,10,Michael Collins (1996),11,3
775,10,Mute Witness (1994),11,4
884,10,"Quest, The (1996)",11,5
916,10,Richie Rich (1994),11,4
929,10,Romeo Is Bleeding (1993),11,4
959,10,Set It Off (1996),11,4
993,10,Sliver (1993),11,5
1031,10,Star Trek: Generations (1994),11,4
1170,10,Washington Square (1997),11,4
61,10,"Adventures of Pinocchio, The (1996)",10,3
70,10,"Air Up There, The (1994)",10,4
94,10,Andre (1994),10,3
97,10,Angus (1995),10,4
101,10,Another Stakeout (1993),10,4
172,10,"Big Lebowski, The (1998)",10,3
211,10,Brazil (1985),10,3
232,10,Candyman: Farewell to the Flesh (1995),10,3
263,10,Cinema Paradiso (1988),10,2
276,10,Clockers (1995),10,3
361,10,Dracula: Dead and Loving It (1995),10,6
416,10,Fear of a Black Hat (1993),10,3
515,10,Hard Eight (1996),10,2
517,10,Hard Target (1993),10,4
550,10,House Arrest (1996),10,3
585,10,Inventing the Abbotts (1997),10,4
601,10,Jean de Florette (1986),10,3
616,10,Jury Duty (1995),10,3
662,10,Little Big League (1994),10,4
705,10,Man of the House (1995),10,4
707,10,Manhattan (1979),10,2
767,10,Mrs. Winterbourne (1996),10,3
817,10,On Golden Pond (1981),10,2
838,10,Party Girl (1995),10,4
856,10,Pink Floyd - The Wall (1982),10,4
923,10,Robert A. Heinlein's The Puppet Masters (1994),10,3
939,10,Sabrina (1954),10,2
967,10,"Shaggy Dog, The (1959)",10,3
982,10,"Simple Twist of Fate, A (1994)",10,3
1026,10,Star Trek III: The Search for Spock (1984),10,4
1048,10,Striptease (1996),10,5
1112,10,Tom and Huck (1995),10,3
1163,10,Waiting for Guffman (1996),10,2
52,10,8 1/2 (1963),9,2
64,10,"Affair to Remember, An (1957)",9,2
84,10,"Amazing Panda Adventure, The (1995)",9,3
91,10,Amos & Andrew (1993),9,3
117,10,"Assignment, The (1997)",9,4
132,10,Bad Taste (1987),9,2
134,10,Bananas (1971),9,2
166,10,"Beverly Hillbillies, The (1993)",9,3
184,10,Blood & Wine (1997),9,3
205,10,Boys on the Side (1995),9,3
226,10,"Bye Bye, Love (1995)",9,2
236,10,Carlito's Way (1993),9,2
292,10,Cops and Robbersons (1994),9,4
306,10,"Cry, the Beloved Country (1995)",9,2
311,10,Cyrano de Bergerac (1990),9,3
344,10,Dial M for Murder (1954),9,2
400,10,Fair Game (1995),9,4
418,10,Feeling Minnesota (1996),9,3
479,10,Ghosts of Mississippi (1996),9,2
481,10,Glengarry Glen Ross (1992),9,2
511,10,Half Baked (1998),9,5
516,10,Hard Rain (1998),9,4
538,10,His Girl Friday (1940),9,2
540,10,Home Alone 3 (1997),9,5
542,10,Homeward Bound II: Lost in San Francisco (1996),9,3
649,10,Lawrence of Arabia (1962),9,2
651,10,Leave It to Beaver (1997),9,6
658,10,Lightning Jack (1994),9,3
689,10,M*A*S*H (1970),9,2
694,10,Made in America (1993),9,4
699,10,Malice (1993),9,3
710,10,Manon of the Spring (Manon des sources) (1986),9,2
711,10,"Mark of Zorro, The (1940)",9,2
741,10,Miller's Crossing (1990),9,2
797,10,Night of the Living Dead (1968),9,2
808,10,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",9,3
840,10,Patton (1970),9,2
849,10,Phantoms (1998),9,4
892,10,Raise the Red Lantern (1991),9,2
917,10,Ridicule (1996),9,2
932,10,"Room with a View, A (1986)",9,2
974,10,Shiloh (1997),9,2
985,10,Six Degrees of Separation (1993),9,2
1002,10,Some Folks Call It a Sling Blade (1993),9,2
1063,10,Swimming with Sharks (1995),9,3
1095,10,Three Colors: White (1994),9,2
1120,10,Touch of Evil (1958),9,2
1133,10,"Truman Show, The (1998)",9,3
1197,10,Wishmaster (1997),9,5
156,10,Before and After (1996),8,3
183,10,"Blob, The (1958)",8,3
199,10,"Boot, Das (1981)",8,3
209,10,Brassed Off (1996),8,2
215,10,Bride of Frankenstein (1935),8,2
237,10,Carpool (1996),8,2
247,10,"Celluloid Closet, The (1995)",8,2
250,10,Cemetery Man (Dellamorte Dellamore) (1994),8,2
356,10,"Doors, The (1991)",8,4
367,10,Duck Soup (1933),8,2
371,10,East of Eden (1955),8,2
380,10,"Endless Summer 2, The (1994)",8,2
472,10,"Getaway, The (1994)",8,3
478,10,Ghost in the Shell (Kokaku kidotai) (1995),8,2
526,10,Heavy Metal (1981),8,3
561,10,Hurricane Streets (1998),8,4
681,10,Lost in Space (1998),8,2
687,10,"Low Down Dirty Shame, A (1994)",8,3
735,10,Microcosmos: Le peuple de l'herbe (1996),8,2
756,10,Mortal Kombat: Annihilation (1997),8,5
759,10,Mouse Hunt (1997),8,4
795,10,Night Falls on Manhattan (1997),8,2
845,10,Persuasion (1995),8,2
888,10,Radioland Murders (1994),8,2
899,10,Rebel Without a Cause (1955),8,2
908,10,"Replacement Killers, The (1998)",8,2
977,10,Shooting Fish (1997),8,4
1003,10,Some Kind of Wonderful (1987),8,2
1005,10,Something to Talk About (1995),8,2
1021,10,Spy Hard (1996),8,3
1040,10,Steel (1997),8,5
1050,10,"Stupids, The (1996)",8,4
1060,10,"Swan Princess, The (1994)",8,2
1061,10,"Sweet Hereafter, The (1997)",8,2
1067,10,Switchblade Sisters (1975),8,2
1083,10,"Thin Blue Line, The (1988)",8,2
